Data os of Date,Zip Code,Program Type,Female Count,Female Percentage,Male Count,Male Percentage,Gender Nonconforming Count,Gender Nonconforming Percentage,American Indian or Alaskan Native Count,American Indian or Alaskan Native Percentage,Asian Count,Asian Percentage,Black or African American Count,Black or African American Percentage,Multi-race Count,Multi-race Percentage,Native Hawaiian or Other Pacific Islander Count,Native Hawaiian or Other Pacific Islander Percentage,White or Caucasian Count,White or Caucasian Percentage,Hispanic or Latino(a) Count,Hispanic or Latino(a) Percentage,Not Hispanic or Latino(a) Count,Not Hispanic or Latino(a) Percentage
6/1/2019,10306,Beacon,221,6.95,236,7.42,0,0,2,0.06,56,1.76,64,2.01,9,0.28,3,0.09,237,7.45,0,0,0,0
6/1/2019,10306,ESL Civics,5,0.15,2,0.06,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10307,Adult Literacy - ABE/HSE,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10307,Adult Literacy - BENL/ESOL,2,0.06,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10307,Cornerstone,4,0.12,5,0.15,0,0,0,0,0,0,4,0.12,1,0.03,0,0,3,0.09,0,0,0,0
6/1/2019,10307,COMPASS Middle School,54,1.69,60,1.88,0,0,0,0,2,0.06,2,0.06,3,0.09,1,0.03,94,2.95,0,0,0,0
6/1/2019,10307,COMPASS Elementary,1,0.03,5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,6,0.18,0,0,0,0
6/1/2019,10307,Beacon,80,2.51,44,1.38,0,0,0,0,3,0.09,1,0.03,2,0.06,0,0,114,3.58,0,0,0,0
6/1/2019,10307,ESL Civics,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10308,Adult Literacy - ABE/HSE,7,0.22,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0,5,0.15,0,0,0,0
6/1/2019,10308,Adult Literacy - BENL/ESOL,8,0.25,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,6,0.18,0,0,0,0
6/1/2019,10308,Cornerstone,7,0.22,3,0.09,0,0,0,0,0,0,1,0.03,0,0,0,0,7,0.22,0,0,0,0
6/1/2019,10308,COMPASS Middle School,67,2.1,63,1.98,0,0,1,0.03,15,0.47,3,0.09,2,0.06,0,0,101,3.17,1,0.03,6,0.18
6/1/2019,10308,COMPASS Elementary,21,0.66,14,0.44,0,0,0,0,0,0,0,0,2,0.06,0,0,28,0.88,0,0,2,0.06
6/1/2019,10308,Beacon,63,1.98,44,1.38,0,0,0,0,4,0.12,6,0.18,0,0,0,0,82,2.57,0,0,0,0
6/1/2019,10308,ESL Civics,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10309,Adult Literacy - ABE/HSE,5,0.15,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,4,0.12,0,0,0,0
6/1/2019,10309,Adult Literacy - BENL/ESOL,7,0.22,1,0.03,0,0,0,0,2,0.06,0,0,0,0,0,0,4,0.12,0,0,0,0
6/1/2019,10309,Cornerstone,9,0.28,4,0.12,0,0,0,0,0,0,0,0,0,0,0,0,8,0.25,0,0,0,0
6/1/2019,10309,COMPASS Middle School,111,3.49,116,3.64,0,0,1,0.03,12,0.37,2,0.06,3,0.09,0,0,180,5.66,1,0.03,2,0.06
6/1/2019,10309,COMPASS Elementary,116,3.64,126,3.96,0,0,0,0,17,0.53,8,0.25,7,0.22,0,0,194,6.1,0,0,0,0
6/1/2019,10309,Beacon,230,7.23,126,3.96,0,0,2,0.06,17,0.53,1,0.03,9,0.28,0,0,314,9.87,0,0,0,0
6/1/2019,10310,Adult Literacy - ABE/HSE,10,0.31,4,0.12,0,0,0,0,0,0,3,0.09,0,0,0,0,3,0.09,0,0,0,0
6/1/2019,10310,COMPASS Explore,4,0.12,3,0.09,0,0,0,0,0,0,2,0.06,0,0,0,0,5,0.15,0,0,0,0
6/1/2019,10310,Adult Literacy - NDA (ABE/HSE/Spanish HSE),1,0.03,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10310,Adult Literacy - BENL/ESOL,36,1.13,2,0.06,0,0,0,0,6,0.18,0,0,1,0.03,0,0,3,0.09,0,0,0,0
6/1/2019,10310,COMPASS High School,8,0.25,2,0.06,0,0,0,0,0,0,6,0.18,1,0.03,0,0,0,0,1,0.03,0,0
6/1/2019,10310,Cornerstone,143,4.49,140,4.4,0,0,1,0.03,0,0,201,6.32,11,0.34,1,0.03,7,0.22,0,0,0,0
6/1/2019,10310,COMPASS Middle School,119,3.74,122,3.83,0,0,2,0.06,12,0.37,78,2.45,17,0.53,0,0,56,1.76,2,0.06,1,0.03
6/1/2019,10310,COMPASS Elementary,238,7.48,236,7.42,0,0,1,0.03,7,0.22,180,5.66,15,0.47,0,0,190,5.97,1,0.03,1,0.03
6/1/2019,10310,Beacon,158,4.97,215,6.76,0,0,6,0.18,6,0.18,253,7.95,11,0.34,1,0.03,33,1.03,0,0,0,0
6/1/2019,10310,ESL Civics,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10312,Adult Literacy - ABE/HSE,9,0.28,13,0.4,0,0,0,0,1,0.03,0,0,0,0,0,0,17,0.53,0,0,0,0
6/1/2019,10312,Adult Literacy - BENL/ESOL (Discretionary),0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10312,Adult Literacy - NDA (ABE/HSE/Spanish HSE),1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10312,Adult Literacy - BENL/ESOL,26,0.81,9,0.28,0,0,0,0,19,0.59,0,0,0,0,0,0,9,0.28,0,0,0,0
6/1/2019,10312,Cornerstone,15,0.47,12,0.37,0,0,0,0,0,0,6,0.18,1,0.03,0,0,18,0.56,0,0,0,0
6/1/2019,10312,COMPASS Middle School,190,5.97,195,6.13,0,0,0,0,39,1.22,7,0.22,9,0.28,0,0,277,8.71,5,0.15,10,0.31
6/1/2019,10312,COMPASS Elementary,127,3.99,170,5.34,0,0,0,0,16,0.5,3,0.09,4,0.12,0,0,242,7.61,1,0.03,7,0.22
6/1/2019,10312,Beacon,378,11.89,225,7.07,3,0.09,0,0,16,0.5,10,0.31,28,0.88,1,0.03,519,16.32,0,0,0,0
6/1/2019,10314,Adult Literacy - ABE/HSE,17,0.53,12,0.37,0,0,0,0,2,0.06,0,0,0,0,0,0,13,0.4,0,0,0,0
6/1/2019,10314,COMPASS Explore,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10314,Adult Literacy - BENL/ESOL (Discretionary),4,0.12,2,0.06,0,0,0,0,5,0.15,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10314,Adult Literacy - NDA (ABE/HSE/Spanish HSE),7,0.22,2,0.06,0,0,0,0,1,0.03,1,0.03,0,0,0,0,5,0.15,0,0,0,0
6/1/2019,10314,Adult Literacy - BENL/ESOL,73,2.29,15,0.47,0,0,0,0,33,1.03,1,0.03,0,0,0,0,22,0.69,0,0,0,0
6/1/2019,10314,COMPASS High School,4,0.12,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10314,Cornerstone,146,4.59,107,3.36,0,0,0,0,4,0.12,163,5.12,25,0.78,0,0,28,0.88,0,0,0,0
6/1/2019,10314,COMPASS Middle School,333,10.47,353,11.1,0,0,2,0.06,91,2.86,71,2.23,28,0.88,4,0.12,384,12.07,0,0,7,0.22
6/1/2019,10314,COMPASS Elementary,95,2.98,101,3.17,0,0,1,0.03,18,0.56,30,0.94,12,0.37,3,0.09,93,2.92,0,0,0,0
6/1/2019,10314,Beacon,82,2.57,94,2.95,0,0,2,0.06,24,0.75,24,0.75,10,0.31,2,0.06,77,2.42,0,0,0,0
6/1/2019,10314,ESL Civics,6,0.18,1,0.03,0,0,0,0,5,0.15,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10345,Cornerstone,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10358,COMPASS Middle School,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10368,Beacon,0,0,4,0.12,0,0,0,0,0,0,0,0,0,0,0,0,4,0.12,0,0,0,0
6/1/2019,10399,Cornerstone,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10400,COMPASS Elementary,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10401,Beacon,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10403,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10404,COMPASS Elementary,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10404,Beacon,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10405,Cornerstone,0,0,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10406,COMPASS Middle School,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10407,COMPASS Elementary,1,0.03,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10408,COMPASS Elementary,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10408,Beacon,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10410,COMPASS Explore,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10413,COMPASS Middle School,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10415,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10417,Beacon,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10421,Beacon,0,0,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10423,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10427,COMPASS Elementary,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10430,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10432,COMPASS Middle School,0,0,3,0.09,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10433,COMPASS Middle School,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10433,COMPASS Elementary,1,0.03,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10435,COMPASS Middle School,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10435,COMPASS Elementary,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10437,COMPASS Elementary,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10437,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10438,COMPASS Elementary,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10438,Beacon,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10440,Cornerstone,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10444,COMPASS Elementary,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10445,Adult Literacy - BENL/ESOL,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10446,Beacon,0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10450,Adult Literacy - ABE/HSE (Discretionary),0,0,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10450,Cornerstone,2,0.06,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10450,COMPASS Middle School,0,0,4,0.12,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10450,COMPASS Elementary,6,0.18,0,0,0,0,0,0,0,0,3,0.09,0,0,0,0,0,0,0,0,0,0
6/1/2019,10450,Beacon,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10451,Adult Literacy - ABE/HSE,7,0.22,4,0.12,0,0,0,0,0,0,1,0.03,2,0.06,0,0,1,0.03,0,0,0,0
6/1/2019,10451,COMPASS Explore,23,0.72,9,0.28,0,0,0,0,0,0,18,0.56,1,0.03,0,0,2,0.06,0,0,0,0
6/1/2019,10451,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,3,0.09,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10451,Adult Literacy - NDA (ABE/HSE/Spanish HSE),15,0.47,11,0.34,0,0,0,0,0,0,7,0.22,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,10451,Adult Literacy - BENL/ESOL,120,3.77,20,0.62,0,0,0,0,0,0,8,0.25,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10451,Adult Literacy - ABE/HSE (Discretionary),10,0.31,6,0.18,0,0,1,0.03,0,0,9,0.28,0,0,0,0,0,0,0,0,0,0
6/1/2019,10451,COMPASS High School,4,0.12,14,0.44,0,0,0,0,0,0,10,0.31,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10451,Cornerstone,293,9.21,601,18.9,1,0.03,3,0.09,0,0,611,19.21,21,0.66,2,0.06,7,0.22,0,0,0,0
6/1/2019,10451,COMPASS Middle School,533,16.76,491,15.44,1,0.03,3,0.09,5,0.15,432,13.58,21,0.66,5,0.15,34,1.06,14,0.44,15,0.47
6/1/2019,10451,COMPASS Elementary,543,17.08,456,14.34,2,0.06,6,0.18,0,0,435,13.68,20,0.62,1,0.03,28,0.88,9,0.28,6,0.18
6/1/2019,10451,Beacon,132,4.15,184,5.78,0,0,4,0.12,0,0,157,4.93,8,0.25,0,0,13,0.4,0,0,0,0
6/1/2019,10451,ESL Civics,24,0.75,2,0.06,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10452,Adult Literacy - ABE/HSE,7,0.22,8,0.25,0,0,0,0,0,0,3,0.09,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,10452,Adolescent Literacy,4,0.12,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10452,COMPASS Explore,42,1.32,20,0.62,0,0,1,0.03,0,0,16,0.5,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10452,Adult Literacy - BENL/ESOL (Discretionary),17,0.53,3,0.09,0,0,0,0,1,0.03,2,0.06,0,0,1,0.03,1,0.03,0,0,0,0
6/1/2019,10452,Adult Literacy - NDA (ABE/HSE/Spanish HSE),28,0.88,12,0.37,0,0,1,0.03,0,0,14,0.44,2,0.06,0,0,3,0.09,0,0,0,0
6/1/2019,10452,Adult Literacy - BENL/ESOL,90,2.83,36,1.13,0,0,0,0,9,0.28,9,0.28,1,0.03,0,0,4,0.12,0,0,0,0
6/1/2019,10452,Adult Literacy - ABE/HSE (Discretionary),6,0.18,4,0.12,0,0,0,0,0,0,4,0.12,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,10452,COMPASS High School,8,0.25,16,0.5,0,0,0,0,1,0.03,5,0.15,1,0.03,0,0,2,0.06,0,0,0,0
6/1/2019,10452,Cornerstone,146,4.59,156,4.9,0,0,3,0.09,0,0,157,4.93,12,0.37,0,0,2,0.06,0,0,0,0
6/1/2019,10452,COMPASS Middle School,920,28.93,935,29.41,1,0.03,10,0.31,5,0.15,565,17.77,14,0.44,1,0.03,44,1.38,35,1.1,28,0.88
6/1/2019,10452,COMPASS Elementary,"1,512",47.56,"1,454",45.73,2,0.06,14,0.44,25,0.78,857,26.95,47,1.47,9,0.28,50,1.57,74,2.32,28,0.88
6/1/2019,10452,Beacon,597,18.77,550,17.3,0,0,5,0.15,5,0.15,688,21.64,10,0.31,5,0.15,19,0.59,0,0,0,0
6/1/2019,10452,ESL Civics,5,0.15,4,0.12,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10453,Adult Literacy - ABE/HSE,3,0.09,5,0.15,0,0,0,0,0,0,1,0.03,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,10453,Adolescent Literacy,1,0.03,2,0.06,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10453,COMPASS Explore,59,1.85,30,0.94,0,0,1,0.03,1,0.03,16,0.5,2,0.06,0,0,7,0.22,2,0.06,1,0.03
6/1/2019,10453,Adult Literacy - BENL/ESOL (Discretionary),16,0.5,6,0.18,0,0,0,0,0,0,6,0.18,0,0,0,0,0,0,0,0,0,0
6/1/2019,10453,Adult Literacy - NDA (ABE/HSE/Spanish HSE),19,0.59,18,0.56,0,0,0,0,0,0,6,0.18,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10453,Adult Literacy - BENL/ESOL,98,3.08,38,1.19,0,0,0,0,1,0.03,13,0.4,0,0,0,0,0,0,0,0,0,0
6/1/2019,10453,Adult Literacy - ABE/HSE (Discretionary),2,0.06,4,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10453,COMPASS High School,18,0.56,22,0.69,0,0,1,0.03,0,0,17,0.53,0,0,1,0.03,1,0.03,0,0,0,0
6/1/2019,10453,Cornerstone,191,6,228,7.17,0,0,6,0.18,0,0,220,6.92,4,0.12,11,0.34,0,0,0,0,0,0
6/1/2019,10453,COMPASS Middle School,721,22.67,682,21.45,0,0,10,0.31,5,0.15,497,15.63,22,0.69,2,0.06,28,0.88,15,0.47,14,0.44
6/1/2019,10453,COMPASS Elementary,807,25.38,756,23.78,1,0.03,10,0.31,3,0.09,668,21.01,15,0.47,6,0.18,39,1.22,16,0.5,9,0.28
6/1/2019,10453,Beacon,297,9.34,527,16.57,0,0,5,0.15,5,0.15,365,11.48,11,0.34,1,0.03,11,0.34,0,0,0,0
6/1/2019,10453,ESL Civics,8,0.25,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10454,Adult Literacy - ABE/HSE,7,0.22,3,0.09,0,0,0,0,0,0,4,0.12,1,0.03,0,0,0,0,0,0,0,0
6/1/2019,10454,Adolescent Literacy,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10454,COMPASS Explore,5,0.15,6,0.18,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0
6/1/2019,10454,Adult Literacy - BENL/ESOL (Discretionary),1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10454,Adult Literacy - NDA (ABE/HSE/Spanish HSE),8,0.25,5,0.15,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10454,Adult Literacy - BENL/ESOL,88,2.76,32,1,0,0,0,0,0,0,2,0.06,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10454,Adult Literacy - ABE/HSE (Discretionary),19,0.59,24,0.75,0,0,0,0,0,0,18,0.56,2,0.06,1,0.03,5,0.15,0,0,0,0
6/1/2019,10454,COMPASS High School,4,0.12,3,0.09,0,0,0,0,0,0,2,0.06,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10454,Cornerstone,169,5.31,197,6.19,1,0.03,5,0.15,0,0,229,7.2,7,0.22,4,0.12,15,0.47,0,0,0,0
6/1/2019,10454,COMPASS Middle School,282,8.87,258,8.11,0,0,1,0.03,2,0.06,248,7.8,9,0.28,0,0,27,0.84,11,0.34,5,0.15
6/1/2019,10454,COMPASS Elementary,721,22.67,682,21.45,0,0,16,0.5,7,0.22,656,20.63,15,0.47,24,0.75,72,2.26,10,0.31,1,0.03
6/1/2019,10454,Beacon,290,9.12,298,9.37,0,0,6,0.18,1,0.03,204,6.41,7,0.22,1,0.03,48,1.5,0,0,0,0
6/1/2019,10454,ESL Civics,7,0.22,4,0.12,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10455,Adult Literacy - ABE/HSE,9,0.28,5,0.15,0,0,0,0,0,0,7,0.22,1,0.03,0,0,1,0.03,0,0,0,0
6/1/2019,10455,Adolescent Literacy,1,0.03,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10455,COMPASS Explore,16,0.5,9,0.28,0,0,0,0,0,0,5,0.15,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10455,Adult Literacy - BENL/ESOL (Discretionary),0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2019,10455,Adult Literacy - NDA (ABE/HSE/Spanish HSE),21,0.66,5,0.15,0,0,0,0,0,0,7,0.22,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10455,Adult Literacy - BENL/ESOL,107,3.36,29,0.91,1,0.03,0,0,0,0,2,0.06,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10455,Adult Literacy - ABE/HSE (Discretionary),5,0.15,5,0.15,0,0,0,0,0,0,8,0.25,0,0,0,0,0,0,0,0,0,0
6/1/2019,10455,COMPASS High School,2,0.06,6,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10455,Cornerstone,258,8.11,341,10.72,1,0.03,8,0.25,2,0.06,353,11.1,11,0.34,8,0.25,11,0.34,0,0,0,0
6/1/2019,10455,COMPASS Middle School,559,17.58,546,17.17,0,0,7,0.22,11,0.34,400,12.58,34,1.06,2,0.06,29,0.91,19,0.59,16,0.5
6/1/2019,10455,COMPASS Elementary,527,16.57,540,16.98,0,0,3,0.09,4,0.12,381,11.98,23,0.72,5,0.15,66,2.07,23,0.72,10,0.31
6/1/2019,10455,Beacon,125,3.93,131,4.12,0,0,3,0.09,0,0,111,3.49,8,0.25,4,0.12,8,0.25,0,0,0,0
6/1/2019,10455,ESL Civics,21,0.66,4,0.12,0,0,0,0,0,0,3,0.09,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10456,Adult Literacy - ABE/HSE,15,0.47,8,0.25,0,0,0,0,0,0,12,0.37,1,0.03,0,0,2,0.06,0,0,0,0
6/1/2019,10456,Adolescent Literacy,3,0.09,1,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0
6/1/2019,10456,COMPASS Explore,53,1.66,50,1.57,0,0,0,0,2,0.06,48,1.5,3,0.09,0,0,2,0.06,0,0,0,0
6/1/2019,10456,Adult Literacy - BENL/ESOL (Discretionary),4,0.12,7,0.22,0,0,0,0,0,0,3,0.09,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10456,Adult Literacy - NDA (ABE/HSE/Spanish HSE),31,0.97,17,0.53,0,0,1,0.03,1,0.03,24,0.75,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10456,Adult Literacy - BENL/ESOL,109,3.42,45,1.41,1,0.03,0,0,4,0.12,21,0.66,0,0,0,0,2,0.06,0,0,0,0
6/1/2019,10456,Adult Literacy - ABE/HSE (Discretionary),12,0.37,4,0.12,0,0,0,0,0,0,10,0.31,1,0.03,1,0.03,0,0,0,0,0,0
6/1/2019,10456,COMPASS High School,18,0.56,30,0.94,0,0,0,0,0,0,18,0.56,3,0.09,0,0,3,0.09,0,0,0,0
6/1/2019,10456,Cornerstone,291,9.15,312,9.81,3,0.09,3,0.09,2,0.06,414,13.02,14,0.44,0,0,3,0.09,0,0,0,0
6/1/2019,10456,COMPASS Middle School,"1,061",33.37,"1,084",34.09,2,0.06,8,0.25,14,0.44,"1,040",32.71,42,1.32,7,0.22,58,1.82,34,1.06,30,0.94
6/1/2019,10456,COMPASS Elementary,"1,086",34.16,"1,023",32.17,2,0.06,9,0.28,3,0.09,"1,166",36.67,23,0.72,8,0.25,92,2.89,22,0.69,24,0.75
6/1/2019,10456,Beacon,300,9.43,439,13.8,1,0.03,10,0.31,1,0.03,392,12.33,5,0.15,3,0.09,23,0.72,0,0,0,0
6/1/2019,10456,ESL Civics,10,0.31,12,0.37,0,0,0,0,0,0,7,0.22,0,0,0,0,0,0,0,0,0,0
6/1/2019,10457,Adult Literacy - ABE/HSE,15,0.47,4,0.12,0,0,0,0,0,0,9,0.28,0,0,2,0.06,2,0.06,0,0,0,0
6/1/2019,10457,Adolescent Literacy,2,0.06,6,0.18,0,0,0,0,0,0,3,0.09,0,0,0,0,0,0,0,0,0,0
6/1/2019,10457,COMPASS Explore,24,0.75,15,0.47,0,0,0,0,0,0,19,0.59,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10457,Adult Literacy - BENL/ESOL (Discretionary),22,0.69,10,0.31,0,0,0,0,0,0,2,0.06,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10457,Adult Literacy - NDA (ABE/HSE/Spanish HSE),30,0.94,8,0.25,0,0,1,0.03,0,0,11,0.34,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10457,Adult Literacy - BENL/ESOL,67,2.1,31,0.97,0,0,0,0,1,0.03,11,0.34,0,0,0,0,0,0,0,0,0,0
6/1/2019,10457,Adult Literacy - ABE/HSE (Discretionary),7,0.22,4,0.12,0,0,0,0,0,0,5,0.15,0,0,0,0,0,0,0,0,0,0
6/1/2019,10457,COMPASS SONYC Pilot,13,0.4,28,0.88,0,0,0,0,0,0,23,0.72,0,0,0,0,1,0.03,0,0,0,0
6/1/2019,10457,COMPASS High School,24,0.75,30,0.94,0,0,0,0,1,0.03,23,0.72,2,0.06,1,0.03,3,0.09,0,0,1,0.03
6/1/2019,10457,Cornerstone,271,8.52,343,10.78,1,0.03,7,0.22,2,0.06,395,12.42,14,0.44,0,0,10,0.31,0,0,0,0
6/1/2019,10457,COMPASS Middle School,848,26.67,843,26.51,2,0.06,17,0.53,3,0.09,673,21.16,22,0.69,13,0.4,61,1.91,29,0.91,8,0.25
6/1/2019,10457,COMPASS Elementary,737,23.18,657,20.66,0,0,9,0.28,3,0.09,651,20.47,19,0.59,6,0.18,50,1.57,14,0.44,3,0.09
6/1/2019,10457,Beacon,246,7.73,376,11.82,0,0,6,0.18,0,0,287,9.02,7,0.22,5,0.15,15,0.47,0,0,0,0
6/1/2019,10457,ESL Civics,8,0.25,0,0,0,0,0,0,0,0,4,0.12,0,0,0,0,0,0,0,0,0,0
